year,doy,hour,solar,netsolar,dw_solar,up_solar,temp,rh,windspeed,precip,day_length
2006,213,4,2.852,0.42,0.05,0.23,23.455,0.9638,2.515,0,13.89988251
2006,213,5,115,40.515,44.505,14.35,23.595,0.96375,3.085,0,13.93650073
2006,213,6,442.888,167.165,201.12,55.405,24.835,0.9353,3.68,0,13.93487125
2006,213,7,828.92,318.45,399.925,94.475,26.745,0.8707,4.7,0,13.93482276
2006,213,8,1192.527,465.82,589.405,125.08,28.395,0.79285,5.225,0,13.93482213
2006,213,9,1488.353,591.95,745.795,146.415,29.47,0.75065,5.36,0,13.93482199
2006,213,10,1699.194,685.075,858.305,160.8,30.455,0.7075,5.14,0,13.93482196
2006,213,11,1815.367,733.905,924.455,172.63,31.16,0.6953,4.83,0,13.93482196
2006,213,12,1818.472,729.415,921.795,169.35,31.845,0.66775,4.785,0,13.93482198
2006,213,13,1723.988,684.06,866.015,163.91,32.55,0.63075,4.735,0,13.93482201
2006,213,14,1529.132,595.415,756.44,151.53,32.925,0.6158,4.375,0,13.93482211
2006,213,15,1200.531,457.22,581.31,126.645,32.7,0.61205,4.185,0,13.93482207
2006,213,16,881.544,329.64,414.515,100.635,32.455,0.6487,2.865,0,13.93482198
2006,213,17,485.277,177.25,215.57,62.135,31.755,0.69825,2.6,0,13.93482198
2006,213,18,138.138,47.76,55.105,19.35,30.405,0.74755,2.39,0,13.93482196
2006,213,19,3.657,0.52,0.14,0.17,28.81,0.7784,2.98,0,13.95391232
2006,213,20,0,0,0,0.01,27.23,0.8556,2.735,0,13.97734999
2006,213,21,0,0,0,0.015,26.775,0.86605,3.53,0,13.97811184
2006,213,22,0,0,0,0.005,26.435,0.86705,4.415,0,13.97826673
2006,213,23,0,0,0,0.03,25.95,0.8821,4.21,0,13.97843085
2006,214,0,0.046,0,0,0.005,25.24,0.9029,3.325,0,13.9786049
2006,214,1,0.391,0,0,0.015,24.54,0.9228,3.195,0,13.97878535
2006,214,2,0.46,0,0,0,23.975,0.9377,3.215,0,13.9789628
2006,214,3,0.46,0,0,0.03,23.54,0.94695,3.085,0,13.97911379
2006,214,4,2.806,0.385,0,0.195,23.215,0.9618,3.385,0,13.97926191
2006,214,5,117.369,41.455,44.27,14.675,23.82,0.9452,3.805,0,14.01272618
2006,214,6,434.125,164.31,199.81,54.365,25.275,0.8921,4.685,0,14.01103625
2006,214,7,820.962,313.725,394.875,93.13,27.005,0.8077,5.835,0,14.01098793
2006,214,8,1172.77,459.255,579.4,123.525,28.325,0.7536,5.935,0,14.01098714
2006,214,9,1476.117,587.215,741.7,146.67,29.3,0.7155,5.985,0,14.01098721
2006,214,10,1689.695,680.375,857.315,162.245,30.17,0.686,6.175,0,14.01098748
2006,214,11,1811.388,729.5,921.445,169.07,30.93,0.66335,5.875,0,14.01098722
2006,214,12,1822.773,729.8,923.56,170.105,31.79,0.6374,5.835,0,14.01098742
2006,214,13,1716.835,678.875,859.45,163.3,32.415,0.64515,5.225,0,14.01098723
2006,214,14,1514.803,587.795,746.95,150.64,32.845,0.61555,5.045,0,14.01098725
2006,214,15,1209.386,460.165,584.32,128.05,33.025,0.624,4.46,0,14.01098716
2006,214,16,849.666,316.33,399.475,98.27,32.665,0.64475,3.94,0,14.01098716
2006,214,17,462.116,167.86,204.41,59.78,31.735,0.66725,3.71,0,14.01098714
2006,214,18,123.579,41.955,47.385,16.635,29.94,0.7286,3.375,0,14.01098699
2006,214,19,2.599,0.24,0,0.155,28.53,0.7433,4.325,0,14.02751376
2006,214,20,0,0,0,0.025,28.06,0.7591,4.485,0,14.04640404
2006,214,21,0,0,0,0.05,27.14,0.79365,4.155,0,14.04706934
2006,214,22,0,0,0,0.005,26.495,0.8258,3.755,0,14.04722241
2006,214,23,0.115,0,0,0,25.695,0.87725,1.85,0,14.04738899
2006,215,0,0.437,0,0,0,25.165,0.9061,2.31,0,14.04757622
2006,215,1,0.46,0,0,0,24.83,0.93255,1.95,0,14.04777218
2006,215,2,0.46,0,0,0.125,24.995,0.93465,2.755,0,14.04795242
2006,215,3,0.46,0,0,0.04,24.945,0.91945,1.275,0,14.04810247
2006,215,4,0.782,0,0,0.4,23.96,0.8921,4.625,0,14.04821682
2006,215,5,30.199,10.825,11.48,3.51,22.615,0.8975,2.375,0,14.05927889
2006,215,6,255.208,101.64,124.69,28.955,22.65,0.91435,1.555,0,14.01778587
2006,215,7,357.673,148.13,179.94,40.355,23.925,0.8677,1.12,0,14.0165375
2006,215,8,729.813,290.43,359.185,78.01,24.69,0.8467,3.49,0,14.01651717
2006,215,9,1141.835,453.805,568.555,117.92,25.84,0.78955,3.57,0,14.01651693
2006,215,10,1586.862,635.52,799.94,159.24,27.39,0.74205,3.64,0,14.01651708
2006,215,11,1303.318,525.62,656.945,137.12,28.28,0.7069,4.1,0,14.01651764
2006,215,12,796.95,321.73,403.785,89.75,27.525,0.74575,5.34,0,14.01651693
2006,215,13,888.306,359.38,452.07,102.725,26.635,0.77595,6.11,0,14.01651699
2006,215,14,1312.196,518.795,652.235,138.135,27.24,0.745,5.005,0,14.01651713
2006,215,15,934.858,365.705,458.09,102.7,27.83,0.73365,5.22,0,14.01651696
2006,215,16,577.898,223.425,279.38,66.76,26.21,0.8154,6.965,0,14.01651697
2006,215,17,181.884,73.19,89.2,22.29,25.065,0.84725,6.525,0,14.01651692
2006,215,18,50.623,20.32,22.95,7.375,23.845,0.8726,4.77,0,14.016509
2006,215,19,3.68,0.73,0.535,1,22.615,0.90065,3.47,0,14.02012938
2006,215,20,0.437,0,0,0.1,21.41,0.9452,2.03,0,14.02462778
2006,215,21,0.46,0,0,0.05,20.545,0.9633,1.91,0,14.02489569
2006,215,22,0.437,0,0,0.005,20.115,0.9784,1.13,0,14.02506516
2006,215,23,0.46,0,0,0,19.745,0.9847,0.875,0,14.02525533
2006,216,0,0.46,0,0,0.175,18.525,0.99315,1.555,0,14.02545659
2006,216,1,0.46,0,0,0,17.815,0.999375,1.455,0,14.02565437
2006,216,2,0.46,0,0,0.04,17.64,1,1.74,0,14.02583516
2006,216,3,0.46,0,0,0.11,17.245,0.998,2.13,0,14.0259864
2006,216,4,2.323,0.295,0.04,0.325,16.82,0.998,2.44,0,14.02612674
2006,216,5,99.912,33.365,43.44,18.92,16.885,0.996,1.05,0,14.05720616
2006,216,6,439.921,176.28,209.84,56.535,18.5,0.99255,0.96,0,14.05511363
2006,216,7,829.932,331.875,411.995,96.425,21.875,0.88915,2.32,0,14.05505349
2006,216,8,1187.536,482.85,605.695,128.55,24.61,0.7308,2.595,0,14.05505252
2006,216,9,1491.458,612.725,770.64,150.3,26.385,0.59645,2.68,0,14.0550526
2006,216,10,1701.356,707.25,885.6,163.235,27.225,0.55345,2.76,0,14.05505251
2006,216,11,1665.89,696.245,867.23,156.89,27.945,0.5381,2.39,0,14.05505252
2006,216,12,1431.566,593.875,741.25,140.565,28.23,0.5222,2.83,0,14.05505254
2006,216,13,1700.919,711.54,882.165,170.025,29.01,0.4875,2.02,0,14.05505259
2006,216,14,1423.401,588.205,733.205,154.14,29.04,0.4996,1.98,0,14.05505274
2006,216,15,1102.344,448.09,561.98,125.495,29.02,0.4895,1.995,0,14.05505256
2006,216,16,657.754,272.755,338.22,81.295,28.82,0.52205,1.315,0,14.05505257
2006,216,17,469.223,193.765,245.035,71.615,28.49,0.55765,1.24,0,14.05505252
2006,216,18,91.448,32.335,36.495,11.195,25.98,0.70185,1.125,0,14.05505244
2006,216,19,3.335,0.525,0.235,0.035,25.455,0.6692,1.1,0,14.06806535
2006,216,20,0.207,0,0,0,25.09,0.653,1.26,0,14.08056703
2006,216,21,0.024210526,0,0,0,24.16,0.7034,1.34,0,14.0810731
2006,216,22,0.161,0,0,0,22.92,0.75625,1.465,0,14.08122734
2006,216,23,0.414,0,0,0,21.925,0.7944,1.565,0,14.08140611
2006,217,0,0.414,0,0,0,20.475,0.84935,1.66,0,14.08160342
2006,217,1,0.46,0,0,0.01,19.365,0.89705,2.26,0,14.08179874
2006,217,2,0.46,0,0,0,19.11,0.91425,1.875,0,14.08197897
2006,217,3,0.46,0,0,0,18.88,0.9259,1.565,0,14.08212973
2006,217,4,2.553,0.69,0.295,0.165,18.595,0.9421,1.58,0,14.08227398
2006,217,5,117.139,47.1,52.115,17.08,18.68,0.919,2.82,0,14.11259252
2006,217,6,435.712,169.66,207.625,56.3,19.995,0.9013,2.04,0,14.11080055
2006,217,7,828.897,327.115,412.34,97.945,22.775,0.7868,2.31,0,14.11075094
2006,217,8,1158.579,467.785,591.75,127.935,24.595,0.7061,3.07,0,14.11075031
2006,217,9,1501.647,614.945,779.035,156.67,26.045,0.6384,3.85,0,14.11075013
2006,217,10,1650.066,680.97,860.45,164.845,26.93,0.58705,3.505,0,14.11075016
2006,217,11,1767.32,731.09,923.755,170.485,27.5,0.5418,3.8,0,14.11075026
2006,217,12,1835.147,760.185,956.79,176.875,28.065,0.53915,3.095,0,14.11075059
2006,217,13,1754.762,721.565,909.52,177.365,28.26,0.5319,4.52,0,14.11075017
2006,217,14,1393.501,568.91,717.24,150.605,28.24,0.544,4.69,0,14.11075023
2006,217,15,1029.94,416.5,522.615,118.855,28.08,0.53245,4.17,0,14.11075037
2006,217,16,903.647,359.635,450.625,113.13,28.045,0.5398,4.005,0,14.11075015
2006,217,17,445.694,174.6,215.4,60.33,27.45,0.5796,2.445,0,14.11075014
2006,217,18,126.868,49.515,59.33,19.175,26.61,0.63275,1.56,0,14.11074998
2006,217,19,3.749,0.975,0.78,0.36,25.025,0.6975,2.11,0,14.12240349
2006,217,20,0.322,0,0,0,22.74,0.7968,2.435,0,14.13981636
2006,217,21,0.276,0,0,0,22.18,0.8049,2.545,0,14.14050245
2006,217,22,0.138,0,0,0,21.08,0.8518,2.72,0,14.14066557
2006,217,23,0.299,0,0,0.005,20.69,0.8524,2.535,0,14.14084039
2006,218,0,0.46,0,0,0,20.13,0.85675,2.925,0,14.141034
2006,218,1,0.46,0,0,0,19.81,0.8667,2.355,0,14.14123078
2006,218,2,0.437,0,0,0,19.84,0.86575,1.955,0,14.14141022
2006,218,3,0.46,0,0,0.01,19.05,0.89745,2.875,0,14.14156013
2006,218,4,1.817,0.185,0,0.035,18.15,0.92835,2.445,0,14.14169039
2006,218,5,102.212,37.19,39.4,12.765,17.94,0.94135,1.925,0,14.16680492
2006,218,6,425.224,164.66,198.06,53.255,20.34,0.88875,1.145,0,14.16454375
2006,218,7,808.473,321.115,398.44,94.155,22.885,0.79785,1.985,0,14.16448266
2006,218,8,1156.992,464.185,580.235,123.75,25.01,0.70415,2.445,0,14.16448169
2006,218,9,1472.989,599.745,749.895,146.945,26.83,0.633,2.58,0,14.16448175
2006,218,10,1713.155,706.885,879.67,163.64,28.02,0.58155,2.485,0,14.16448168
2006,218,11,1691.972,702.185,868.15,155.15,28.9,0.51,1.625,0,14.16448168
2006,218,12,1765.71,734.25,902.015,158.74,30.035,0.48605,0.875,0,14.16448168
2006,218,13,1703.932,700.755,859.195,158.06,30.095,0.50385,1.395,0,14.16448168
2006,218,14,892.4,362.275,447.985,92.71,29.455,0.52605,3.145,0,14.16448169
2006,218,15,1010.413,399.99,498.015,111.68,29.485,0.576,4.36,0,14.1644817
2006,218,16,832.738,317.895,395.805,96.62,29.635,0.5141,4.78,0,14.1644817
2006,218,17,434.838,163.835,199.19,56.345,29.175,0.58235,2.915,0,14.16448167
2006,218,18,105.777,37.79,43.78,14.66,27.23,0.6644,2.635,0,14.16448135
2006,218,19,2.024,0.225,0.035,0.02,25.755,0.71975,2.65,0,14.173003
2006,218,20,0.023,0,0,0,24.51,0.76765,3.005,0,14.18568435
2006,218,21,0,0,0,0,23.57,0.78605,2.735,0,14.18622697
2006,218,22,0,0,0,0,22.6,0.787,1.985,0,14.18637712
2006,218,23,0.046,0,0,0,22.835,0.75495,1.785,0,14.18654096
2006,219,0,0,0,0,0,22.51,0.79745,1.87,0,14.18671426
2006,219,1,0.023,0,0,0,22.17,0.8573,1.66,0,14.18688311
2006,219,2,0.069,0,0,0.075,22.45,0.8927,2.045,0,14.18703919
2006,219,3,0.092,0,0,0.22,23.54,0.8488,1.7,0,14.18717133
2006,219,4,0.575,0,0,0.42,23.265,0.8892,2.185,0,14.18727474
2006,219,5,29.463,10.67,10.12,2.805,23.49,0.86845,2.94,0,14.1964466
2006,219,6,243.317,99.855,117.145,26.055,23.335,0.89365,2.735,0,14.14927642
2006,219,7,467.705,193.995,234.495,52.91,25.435,0.81625,3.625,0,14.14792792
2006,219,8,404.57,164.09,197.675,44.36,25.045,0.8074,5.165,0,14.14790623
2006,219,9,232.714,93.06,111.25,26.08,24.8,0.83245,2.67,0,14.14790597
2006,219,10,534.727,211.965,262.79,57.88,24.62,0.879,2.635,0,14.1479061
2006,219,11,495.305,198.05,246.62,55.74,24.875,0.8626,2.85,0,14.14790658
2006,219,12,757.666,309.21,379.545,83.205,25.61,0.8436,2.505,0,14.14790597
2006,219,13,929.016,377.02,466.265,100.83,26.935,0.77295,1.94,0,14.14790603
2006,219,14,950.153,379.26,467.82,100.735,27.93,0.6908,1.76,0,14.14790619
2006,219,15,990.817,389.095,483.19,107.19,28.08,0.6821,2.38,0,14.14790599
2006,219,16,609.845,242.43,298.415,68.16,27.83,0.7179,2.285,0,14.147906
2006,219,17,357.696,138.505,168.445,42.185,27.265,0.76115,1.995,0,14.14790594
2006,219,18,84.709,30.055,33.165,8.86,26.755,0.7914,1.25,0,14.14790596
2006,219,19,1.978,0.15,0.025,0.205,25.09,0.8748,2.275,0,14.15163622
2006,219,20,0.345,0,0,0.08,23.815,0.9118,2.405,0,14.16042342
2006,219,21,0.437,0,0,0,23.075,0.92805,2.22,0,14.16086376
2006,219,22,0.345,0,0,0,23.135,0.8956,2.745,0,14.16103119
2006,219,23,0,0,0,0.12,22.05,0.79365,3.63,0,14.16120483
2006,220,0,0.023,0,0,0.05,21.355,0.7362,4,0,14.16137711
2006,220,1,0,0,0,0.02,20.99,0.6876,3.815,0,14.16154682
2006,220,2,0,0,0,0.06,20.015,0.74235,3.36,0,14.16170192
2006,220,3,0,0,0,0,20.24,0.72155,3.455,0,14.1618321
2006,220,4,0.644,0.025,0,0.025,20.175,0.7375,1.85,0,14.16193606
2006,220,5,61.847,24.725,28.06,6.885,19.67,0.806,2.205,0,14.18153353
2006,220,6,148.971,60.28,71.265,16.73,20.195,0.76405,3.68,0,14.17603366
2006,220,7,295.366,119.045,144.145,32.24,20.325,0.7786,3.63,0,14.17587783
2006,220,8,822.94,333.43,415.125,91.48,21.375,0.75355,3.545,0,14.17587536
2006,220,9,820.686,337.79,417.845,90.72,22.77,0.70925,2.655,0,14.17587532
2006,220,10,1522.669,621.58,777.86,153.835,23.99,0.6704,2.19,0,14.17587535
2006,220,11,1012.874,422.46,520.815,107.69,25.175,0.63465,1.395,0,14.17587531
2006,220,12,709.941,292.325,362.665,81.935,25.45,0.62955,2,0,14.17587532
2006,220,13,647.496,259.325,321.99,73.375,25.045,0.67775,3.55,0,14.17587535
2006,220,14,471.017,184.92,227.96,53.38,23.56,0.7826,3.535,0,14.17587543
2006,220,15,676.568,274.1,337.06,75.5,24.06,0.75295,3.61,0,14.1758756
2006,220,16,299.299,120.66,147.73,35.115,23.57,0.7631,2.65,0,14.17587533
2006,220,17,300.173,117.93,142.9,34.745,23.665,0.7646,2.84,0,14.17587532
2006,220,18,54.533,19.99,21.805,5.155,22.85,0.79955,2.145,0,14.17587398
2006,220,19,0.621,0,0,0.025,21.785,0.8674,1.92,0,14.16678494
2006,220,20,0.276,0,0,0,21.96,0.85715,2.56,0,14.17044768
2006,220,21,0.115,0,0,0,22.08,0.85685,1.88,0,14.17069774
2006,220,22,0.115,0,0,0.12,21.82,0.8727,1.725,0,14.17084826
2006,220,23,0.138,0,0,0.235,21.005,0.94955,1.735,0,14.17101787
2006,221,0,0.322,0,0,0.255,20.685,0.97115,2.39,0.762,14.17120214
2006,221,1,0.506,0,0,0.37,19.78,0.9708,2.73,0.762,14.17139499
2006,221,2,0.46,0,0,0.19,19.79,0.9449,2.375,0.762,14.17157689
2006,221,3,0.506,0,0,0.115,19.95,0.97285,2.575,0.762,14.17172886
2006,221,4,0.966,0.025,0,0.145,20.18,0.97725,3.41,0.762,14.17184894
2006,221,5,29.9,10.595,9.41,3.165,20.465,0.98205,2.25,0.762,14.18316872
2006,221,6,490.199,197.42,235.165,60.22,21.605,0.95155,3.705,0.762,14.13945671
2006,221,7,330.372,134.19,160.575,38.035,22.66,0.90765,3.065,0.762,14.13821135
2006,221,8,472.029,193.795,233.155,51.08,22.485,0.92255,2.49,0.762,14.13819115
2006,221,9,918.137,379.695,469.825,101.445,23.585,0.90525,2.84,0.762,14.1381909
2006,221,10,1023.638,418.465,517.015,110.86,24.73,0.86745,2.07,0.762,14.138191
2006,221,11,170.154,62.465,77.305,18.39,23.14,0.9007,5.01,0.762,14.13819139
2006,221,12,268.617,101.68,121.725,25.515,21.235,0.955,1.26,0.762,14.13819092
2006,221,13,408.963,159.77,195.255,42.3,22.42,0.9126,1.955,0.762,14.13819101
2006,221,14,802.01,327.54,398.73,85.495,23.43,0.86865,1.305,0.762,14.13819124
2006,221,15,1230.914,491.215,595.015,126.005,26.13,0.74215,1.065,0.762,14.13819092
2006,221,16,749.846,293.305,358.68,82.175,26.415,0.7377,0.825,0.762,14.13819092
2006,221,17,465.635,179.14,216.49,55.245,26.68,0.73755,1.185,0.762,14.13819085
2006,221,18,91.103,33.44,38.85,12.18,25.36,0.8078,1.41,0.762,14.1381909
2006,221,19,1.656,0.12,0,0.21,23.81,0.88985,2.485,0.762,14.14074018
2006,221,20,0.184,0,0,0,22.61,0.9386,2.185,0.762,14.14988715
2006,221,21,0.253,0,0,0,21.935,0.9629,2.26,0.762,14.1503452
2006,221,22,0.092,0,0,0.005,21.77,0.9574,2.08,0.762,14.15050129
2006,221,23,0.046,0,0,0,21.615,0.95325,2.325,0.762,14.15066746
2006,222,0,0.046,0,0,0,21.445,0.9508,2.405,0.03175,14.15084125
2006,222,1,0.092,0,0,0.01,21.275,0.96085,2.28,0.03175,14.15101467
2006,222,2,0.161,0,0,0,21.35,0.97445,1.88,0.03175,14.15117619
2006,222,3,0.322,0,0,0,21.315,0.98405,2.23,0.03175,14.15131732
2006,222,4,1.265,0.13,0,0.09,21.9,0.98975,2.46,0.03175,14.15143852
2006,222,5,69.897,26.03,27.935,8.33,22.125,0.9835,2.065,0.03175,14.17669952
2006,222,6,374.233,147.05,175.76,45.54,23.345,0.96575,3.085,0.03175,14.17277724
2006,222,7,723.718,286.81,350.23,79.955,25.55,0.899,3.45,0.03175,14.17266287
2006,222,8,690.253,276.33,337.895,73.245,27.1,0.83445,3.37,0.03175,14.17266103
2006,222,9,562.097,225.87,275.255,59.655,27.48,0.83815,3.37,0.03175,14.17266104
2006,222,10,418.646,163.975,205.96,47.92,25.03,0.87365,7.26,0.03175,14.172661
2006,222,11,615.825,250.84,309.095,66.19,24.975,0.76285,3.68,0.03175,14.17266101
2006,222,12,975.108,383.765,499.455,103.335,24.82,0.78055,4.1,0.03175,14.17266104
2006,222,13,895.39,359.09,447.96,95.935,26.16,0.72835,3.935,0.03175,14.1726611
2006,222,14,414.92,165.32,201.71,46.02,25.665,0.76025,3.345,0.03175,14.17266129
2006,222,15,243.8,91.335,110.92,24.975,24.71,0.84,3.24,0.03175,14.17266104
2006,222,16,230.161,90.865,108.815,25.045,24.065,0.87315,3.145,0.03175,14.17266105
2006,222,17,290.49,114.665,140.38,37.32,23.915,0.8754,2.63,0.03175,14.17266093
2006,222,18,127.098,47.945,56.07,16.425,24.105,0.87565,1.415,0.03175,14.17266102
2006,222,19,1.495,0.145,0.005,0.075,22.86,0.92835,1.01,0.03175,14.17617681
2006,222,20,0.46,0,0,0.015,22.515,0.944,1.48,0.03175,14.18885832
2006,222,21,0.46,0,0,0.025,21.855,0.97055,1.935,0.03175,14.18947927
2006,222,22,0.46,0,0,0.31,21.725,0.9769,1.86,0.03175,14.18965228
2006,222,23,0.46,0,0,0.19,21.53,0.95415,0.985,0.03175,14.18984081
2006,223,0,0.46,0,0,0.01,21.415,0.9461,1.425,0,14.19004028
2006,223,1,0.46,0,0,0.075,20.905,0.96435,1.55,0,14.19023709
2006,223,2,0.46,0,0,0.01,21.075,0.9666,1.78,0,14.19041854
2006,223,3,0.46,0,0,0,20.935,0.9712,1.1,0,14.19057103
2006,223,4,0.736,0,0,0.095,20.71,0.9815,1.21,0,14.19068846
2006,223,5,34.477,13.86,14.985,3.835,20.825,0.98565,1.135,0,14.20872236
2006,223,6,199.847,81.845,97.815,23.005,20.86,0.95625,4.405,0,14.17964394
2006,223,7,322.483,135.395,164.27,36.535,20.02,0.9351,5.16,0,14.17874311
2006,223,8,298.034,120.31,145.58,32.42,19.825,0.92185,5.17,0,14.17872839
2006,223,9,456.757,191.635,236.275,54.595,20.14,0.89425,5.885,0,14.17872825
2006,223,10,610.512,255.165,316.485,71.625,21.24,0.862,5.84,0,14.17872848
2006,223,11,806.541,339.195,426.42,97.905,22.385,0.8298,6.745,0,14.17872831
2006,223,12,707.227,295.61,369.8,84.045,22.53,0.82465,6.295,0,14.1787283
2006,223,13,668.978,280.795,349.735,78.965,22.49,0.81355,5.2,0,14.17872821
2006,223,14,960.112,402.565,498.285,110.15,23.675,0.77975,4.645,0,14.17872822
2006,223,15,840.328,347.805,428.59,98.06,24.21,0.7787,3.375,0,14.17872824
2006,223,16,558.095,228.88,279.955,64.67,24.765,0.7534,3.44,0,14.17872825
2006,223,17,188.945,77.25,91.12,20.745,23.86,0.8208,2.205,0,14.17872813
2006,223,18,51.589,19.855,21.395,5.11,23.085,0.8435,1.31,0,14.17872116
2006,223,19,0.759,0.035,0,0.01,22.755,0.80755,1.96,0,14.16099667
2006,223,20,0.023,0,0,0,22.56,0.80345,2.815,0,14.16382094
2006,223,21,0.138,0,0,0.145,21.17,0.8701,3.25,0,14.16404544
2006,223,22,0.46,0,0,0.06,20.225,0.90145,3.39,0,14.16420262
2006,223,23,0.391,0,0,0,20.15,0.85015,3.45,0,14.16438942
2006,224,0,0.069,0,0,0.085,19.625,0.8521,3.595,0.010583333,14.16457634
2006,224,1,0,0,0,0.16,18.915,0.8652,3.92,0.010583333,14.1647482
2006,224,2,0,0,0,0.185,18.14,0.87915,3.525,0.010583333,14.16490448
2006,224,3,0,0,0,0.065,17.58,0.8575,3.315,0.010583333,14.16503594
2006,224,4,0.69,0,0,0.095,16.965,0.8433,3.585,0.010583333,14.16514235
2006,224,5,75.049,28.495,29.155,9.84,16.605,0.83025,3.92,0.010583333,14.19203685
2006,224,6,377.752,147.355,179,48.715,17.37,0.7984,3.985,0.010583333,14.18861433
2006,224,7,769.258,301.555,380.015,90.455,18.725,0.7689,4.065,0.010583333,14.18851349
2006,224,8,1145.998,457.3,579.07,124.38,20.52,0.7304,3.385,0.010583333,14.18851187
2006,224,9,1446.194,590.425,744.505,147.26,22.425,0.686,2.425,0.010583333,14.18851189
2006,224,10,1663.36,689.925,863.165,159.9,23.72,0.6556,2.16,0.010583333,14.18851184
2006,224,11,1775.853,737.58,924.135,166.79,24.55,0.6567,3.32,0.010583333,14.18851185
2006,224,12,1706.83,713.26,887.28,160.585,25.195,0.61985,2.865,0.010583333,14.18851187
2006,224,13,1585.942,653.83,815.24,154.605,25.655,0.5991,3.245,0.010583333,14.18851191
2006,224,14,1396.951,569.715,708.845,142.35,25.855,0.5819,3.055,0.010583333,14.18851202
2006,224,15,965.333,385.16,475.795,104.105,25.765,0.58825,3.08,0.010583333,14.18851192
2006,224,16,802.585,317.965,390.43,95.605,25.78,0.58795,3.175,0.010583333,14.18851187
2006,224,17,392.288,151.315,184.525,52.595,25.08,0.6388,2.755,0.010583333,14.18851185
2006,224,18,84.18,29.995,34.14,11.905,23.075,0.74385,2.61,0.010583333,14.18851171
2006,224,19,1.127,0.02,0,0.025,21.575,0.80015,2.595,0.010583333,14.18612283
2006,224,20,0.322,0,0,0,20.255,0.837,2.79,0.010583333,14.1933342
2006,224,21,0,0,0,0.035,19.04,0.8563,2.755,0.010583333,14.19373981
2006,224,22,0,0,0,0,18.295,0.85205,2.485,0.010583333,14.19388617
2006,224,23,0,0,0,0,17.98,0.816,2.525,0.010583333,14.1940478
2006,225,0,0,0,0,0,18.015,0.76055,2.765,0,14.19421914
2006,225,1,0,0,0,0,17.28,0.77865,3,0,14.19438831
2006,225,2,0,0,0,0,16.4,0.80475,3.045,0,14.1945438
2006,225,3,0,0,0,0,15.745,0.82735,2.57,0,14.19467481
2006,225,4,0.667,0.065,0,0.055,15.415,0.8274,2.43,0,14.19478061
2006,225,5,88.274,35.245,37.7,10.91,15.375,0.8258,2.4,0,14.22200624
2006,225,6,401.971,162.33,194,50.73,16.495,0.825,2.15,0,14.21932224
2006,225,7,761.001,306.83,381.97,88.055,18.625,0.7579,2.135,0,14.21924549
2006,225,8,1132.727,463.05,577.69,120.905,21.345,0.70785,2.14,0,14.21924426
2006,225,9,1435.982,595.71,741.9,143.09,23.84,0.6361,1.59,0,14.21924431
2006,225,10,1655.678,692.035,861.385,157.43,25.285,0.5664,1.67,0,14.21924424
2006,225,11,1694.962,708.05,881.29,156.49,26.16,0.5615,1.5,0,14.21924427
2006,225,12,1643.166,710.05,883.335,162.25,26.48,0.5623,1.87,0,14.21924436
2006,225,13,1530.903,632.675,784.695,150.015,26.925,0.55425,1.79,0,14.21924463
2006,225,14,1373.054,557.45,699.41,141.905,27.08,0.5694,2.625,0,14.21924428
2006,225,15,979.8,395.16,490.63,107.49,27.12,0.5757,2.565,0,14.21924431
2006,225,16,621.598,249.87,305.63,71.87,26.81,0.6141,2.52,0,14.21924433
2006,225,17,316.848,128.385,154.7,38.565,26.055,0.7024,1.71,0,14.21924426
2006,225,18,75.739,29.545,34.015,9.65,24.98,0.76325,1.98,0,14.21924423
2006,225,19,0.575,0,0,0.01,23.265,0.80535,2.675,0,14.21409065
2006,225,20,0.345,0,0,0,21.65,0.8632,2.83,0,14.22001334
2006,225,21,0.069,0,0,0.02,20.59,0.89885,3.22,0,14.22037058
2006,225,22,0.023,0,0,0.02,20.33,0.90255,3.345,0,14.22051855
2006,225,23,0,0,0,0.01,20.615,0.9006,3.56,0,14.22068106
2006,226,0,0,0,0,0.025,20.76,0.9121,3.325,0.127,14.22085192
2006,226,1,0,0,0,0.005,20.98,0.9185,3.07,0.127,14.22102112
2006,226,2,0.023,0,0,0.015,21.115,0.9341,3.19,0.127,14.22117639
2006,226,3,0.023,0,0,0,21.535,0.93025,3.76,0.127,14.22130832
2006,226,4,0.46,0,0,0.28,21.585,0.9472,3.105,0.127,14.2214113
2006,226,5,30.337,11.77,12.305,3.33,21.94,0.9561,2.66,0.127,14.2336701
2006,226,6,129.582,54.22,62.61,13.92,22.475,0.95085,2.805,0.127,14.19396632
2006,226,7,282.21,117.235,138.515,29.415,23.155,0.93355,3.605,0.127,14.19263067
2006,226,8,787.612,319.625,387.57,79.44,24.27,0.8682,4.665,0.127,14.19260893
2006,226,9,950.82,392.09,478.515,99.15,24.83,0.84115,5.33,0.127,14.19260865
2006,226,10,726.8,297.105,362.465,77.845,24.96,0.84595,4.625,0.127,14.19260872
2006,226,11,814.085,333.985,411.11,89.715,24.905,0.85355,4.195,0.127,14.19260896
2006,226,12,460.322,186.275,228.72,51.395,24.83,0.8644,3.99,0.127,14.19260874
2006,226,13,342.24,139.73,168.41,38.505,24.275,0.8801,3.735,0.127,14.19260886
2006,226,14,286.626,111.22,133.68,28.955,23.75,0.8971,3.125,0.127,14.19260868
2006,226,15,583.257,243.37,291.99,61.595,24.35,0.8699,2.96,0.127,14.19260866
2006,226,16,320.758,132.14,158.5,35.15,24.405,0.84205,3.37,0.127,14.19260867
